"event_id","event","place","federation","startdate","enddate","type"
1365,Match des Championnes Blitz,Porto-Vecchio,FRA,"2013.05.14","2013.05.14",
1366,Match des Championnes Rapid,Porto-Vecchio,FRA,"2013.05.13","2013.05.14",
1367,Mukachevo Rating 18 2013,Mukachevo,UKR,"2013.05.01","2013.05.05",
1368,Open Hradec Kralove 2013,Hradec Kralove,CZE,"2013.05.19","2013.05.21",
1369,TCh-POL Ekstraliga 2013,Wroclaw,POL,"2013.05.24","2013.05.26",
1370,VIII American Continental 2013,Cochabamba,BOL,"2013.05.15","2013.05.15",
1371,XV Foment Martinenc,Barcelona,ESP,"2013.05.25","2013.05.25",
1372,ch-Africa Open 2013,Tunis,TUN,"2013.05.18","2013.05.26",
1373,ch-Africa Women 2013,Tunis,TUN,"2013.05.18","2013.05.27",
1374,ch-CZE 2013,Ledec nad Sazavou,CZE,"2013.05.21","2013.05.27",
1375,ch-CZE w 2013,Ledec nad Sazavou,CZE,"2013.05.23","2013.05.27",
1376,e2e4 Sunningdale Open,Ascot,ENG,"2013.05.24","2013.05.27",
1377,"21st Sigeman & Co",Malmo,SWE,"2013.05.28","2013.05.28",
1378,"2nd Oscar Panno GM",Moron,ARG,"2013.05.12","2013.05.22",
1379,"2nd Salento Open",Gallipoli,ITA,"2013.05.27","2013.06.01",
1380,"2nd Server24 Open",Ortisei,ITA,"2013.06.01","2013.06.03",
1381,"35th Nezhmetdinov Cup",Kazan,RUS,"2013.05.31","2013.06.02",
1382,"3rd Women Masters",Wuxi,CHN,"2013.05.31","2013.06.03",
1383,"40 Yrs Beer Sheva CC",Beer Sheva,ISR,"2013.05.28","2013.05.29",
1384,"43rd Open A Bosna 2013",Sarajevo,BIH,"2013.06.01","2013.06.03",
1385,"4th Hainan Danzhou GM",Danzhou,CHN,"2013.05.28","2013.05.29",
1386,"5th Capo d'Orso Open 2013",Porto Mannu,ITA,"2013.06.01","2013.06.03",
1387,"6th Mayors Cup 2013",Mumbai,IND,"2013.05.29","2013.06.03",
1388,"70th ch-GEO w 2013",Tbilisi,GEO,"2013.05.28","2013.06.03",
1389,Asian Continental 2013,Manila,PHI,"2013.05.23","2013.05.26",
1390,Asian Continental w 2013,Manila,PHI,"2013.05.22","2013.05.26",
1391,Chicago Open 2013,Wheeling,USA,"2013.05.27","2013.05.27",
1392,FSFMA June 2013,Budapest,HUN,"2013.06.01","2013.06.01",
1393,FSFMB June 2013,Budapest,HUN,"2013.06.01","2013.06.01",
1394,FSGM June 2013,Budapest,HUN,"2013.06.01","2013.06.01",
1395,FSIM June 2013,Budapest,HUN,"2013.06.01","2013.06.01",
1396,French Top 12 2013,Haguenau,FRA,"2013.05.30","2013.06.03",
1397,Grand Europe Open Albena,Albena,BUL,"2013.06.01","2013.06.03",
1398,Hungarian National Open 2013,Zalakaros,HUN,"2013.05.22","2013.05.30",
1399,Icelandic Open Championship 2013,Reykjavik,ISL,"2013.05.31","2013.06.02",
1400,La Punta Closed 2013,San Luis,ARG,"2013.05.24","2013.06.01",
1401,Makedonia Palace GP,Thessaloniki,GRE,"2013.05.28","2013.06.03",
1402,Mitropa Aronian vs Prinzen Simul,Meissen,GER,"2013.05.31","2013.05.31",
1403,Mitropa Cup 2013,Meissen,GER,"2013.06.01","2013.06.03",
1404,Mitropa Cup Women 2013,Meissen,GER,"2013.06.01","2013.06.03",
1405,OKU Open A 2013,Maarssen,NED,"2013.05.31","2013.06.02",
1406,XI Rapid Open,Santa Coloma de Queralt,ESP,"2013.06.02","2013.06.02",
1407,XV Foment Martinenc,Barcelona,ESP,"2013.06.01","2013.06.01",
1408,ch-Africa Open 2013,Tunis,TUN,"2013.05.27","2013.05.27",
1409,ch-CZE 2013,Ledec nad Sazavou,CZE,"2013.05.28","2013.05.29",
1410,ch-CZE w 2013,Ledec nad Sazavou,CZE,"2013.05.28","2013.05.29",
1411,"26th Leon Masters g20",Leon,ESP,"2013.06.08","2013.06.08",
1412,"26th Leon Masters g45",Leon,ESP,"2013.06.07","2013.06.07",
1413,"26th Leon Masters g5",Leon,ESP,"2013.06.09","2013.06.09",
1414,"27th Pula Open 2013",Pula,CRO,"2013.06.08","2013.06.10",
1415,"2nd Grand Europe Open 2013",Golden Sands,BUL,"2013.06.10","2013.06.10",
1416,"2nd Server24 Open",Ortisei,ITA,"2013.06.04","2013.06.09",
1417,"35th Nezhmetdinov Cup",Kazan,RUS,"2013.06.02","2013.06.08",
1418,"3rd Ortega Rating",Ortega,COL,"2013.06.07","2013.06.10",
1419,"3rd Women Masters",Wuxi,CHN,"2013.06.05","2013.06.09",
1420,"43rd Open A Bosna 2013",Sarajevo,BIH,"2013.06.04","2013.06.08",
1421,"5th Capo d'Orso Open 2013",Porto Mannu,ITA,"2013.06.04","2013.06.08",
1422,"6th Mayors Cup 2013",Mumbai,IND,"2013.06.04","2013.06.06",
1423,"70th ch-GEO w 2013",Tbilisi,GEO,"2013.06.04","2013.06.07",
1424,FIDE World Blitz 2013,Khanty-Mansiysk,RUS,"2013.06.09","2013.06.10",
1425,FIDE World Rapid 2013,Khanty-Mansiysk,RUS,"2013.06.06","2013.06.08",
1426,FSFMA June 2013,Budapest,HUN,"2013.06.01","2013.06.08",
1427,FSFMB June 2013,Budapest,HUN,"2013.06.02","2013.06.08",
1428,FSGM June 2013,Budapest,HUN,"2013.06.02","2013.06.09",
1429,FSIM June 2013,Budapest,HUN,"2013.06.01","2013.06.08",
1430,French Top 12 2013,Haguenau,FRA,"2013.06.04","2013.06.09",
1431,Grand Europe Open Albena,Albena,BUL,"2013.06.03","2013.06.09",
1432,Icelandic Open Championship 2013,Reykjavik,ISL,"2013.06.03","2013.06.08",
1433,Icelandic Open P/O 2013,Reykjavik,ISL,"2013.06.08","2013.06.08",
1434,Mitropa Cup 2013,Meissen,GER,"2013.06.01","2013.06.09",
1435,Mitropa Cup Women 2013,Meissen,GER,"2013.06.01","2013.06.09",
1436,National Open 2013,Las Vegas,USA,"2013.06.07","2013.06.09",
1437,Portuguese Masters,Sintra,POR,"2013.06.08","2013.06.10",
1438,Sberbank GM Rapid,Kiev,UKR,"2013.06.05","2013.06.07",
1439,TCh-SUI 2013,Switzerland,SUI,"2013.05.26","2013.05.26",
1440,XV Foment Martinenc,Barcelona,ESP,"2013.06.08","2013.06.08",
1441,ZANOS 2013,Novi Sad/Vukovar SRB/CRO,CRO,"2013.05.26","2013.05.31",
1442,Zonal 3.4 2013,Osh,KGZ,"2013.06.07","2013.06.08",
1443,ch-KGZ Men 2013,Bishkek,KGZ,"2013.05.09","2013.05.19",
1444,ch-KGZ Women 2013,Bishkek,KGZ,"2013.05.01","2013.05.12",
1445,"12th TCh-BIH Prem",Sarajevo,BIH,"2013.06.15","2013.06.16",
1446,"17th Petr Izmailov",Tomsk,RUS,"2013.06.11","2013.06.17",
1447,"17th Voronezh Master Open",Voronezh,RUS,"2013.06.12","2013.06.17",
1448,"1st Golden Apricot 2013",Malatya,TUR,"2013.06.10","2013.06.15",
1449,"27th Pula Open 2013",Pula,CRO,"2013.06.08","2013.06.15",
1450,"2nd Grand Europe Open 2013",Golden Sands,BUL,"2013.06.10","2013.06.17",
1451,"3rd Ortega Rating",Ortega,COL,"2013.06.10","2013.06.10",
1452,"46th ch-JPN",Tokyo,JPN,"2013.05.01","2013.05.06",
1453,"4th Forni di Sopra",Forni di Sopra,ITA,"2013.06.15","2013.06.16",
1454,"5th Lublin Union Mem GM",Lublin,POL,"2013.06.15","2013.06.17",
1455,"6th Karen Asrian Mem",Jermuk,ARM,"2013.06.16","2013.06.16",
1456,"72nd ch-GEO 2013",Tbilisi,GEO,"2013.06.12","2013.06.17",
1457,"73rd ch-UKR w 2013",Kiev,UKR,"2013.06.17","2013.06.17",
1458,"82nd ch-UKR 2013",Kiev,UKR,"2013.06.15","2013.06.17",
1459,"8th Tal Mem Blitz",Moscow,RUS,"2013.06.12","2013.06.12",
1460,"8th Tal Memorial",Moscow,RUS,"2013.06.13","2013.06.17",
1461,"8th Teplice Open 2013",Teplice,CZE,"2013.06.15","2013.06.15",
1462,Alushta Summer-2013-2,Alushta,UKR,"2013.06.03","2013.06.11",
1463,Cez Trophy 2013,Prague,CZE,"2013.06.11","2013.06.14",
1464,Cez Trophy Blitz Playoff 2013,Prague,CZE,"2013.06.14","2013.06.14",
1465,DYTM Raja Nazrin Shah Masters,Kuala Lumpur,MAS,"2013.06.13","2013.06.16",
1466,FIDE WGP Dilijan 2013,Dilijan,ARM,"2013.06.16","2013.06.17",
1467,FSFMA June 2013,Budapest,HUN,"2013.06.08","2013.06.11",
1468,FSFMB June 2013,Budapest,HUN,"2013.06.09","2013.06.11",
1469,FSGM June 2013,Budapest,HUN,"2013.06.09","2013.06.11",
1470,FSIM June 2013,Budapest,HUN,"2013.06.09","2013.06.10",
1471,Icelandic Open Championship 2013,Reykjavik,ISL,"2013.06.08","2013.06.08",
1472,Kings Place Rapid 2013,London,ENG,"2013.06.15","2013.06.15",
1473,Portuguese Honra A 2013,Sintra,POR,"2013.06.08","2013.06.5",
1474,Portuguese Masters,Sintra,POR,"2013.06.11","2013.06.16",
1475,Spicenet Tanzania Open,Dar es Salaam,TAN,"2013.06.14","2013.06.15",
1476,US Juniors 2013,Saint Louis,USA,"2013.06.14","2013.06.17",
1477,XV Foment Martinenc,Barcelona,ESP,"2013.06.15","2013.06.15",
1478,Zonal 3.4 2013,Osh,KGZ,"2013.06.07","2013.06.17",
1479,Zonal 3.4 Women 2013,Osh,KGZ,"2013.06.07","2013.06.16",
1480,ch-FIN 2013,Mantta,FIN,"2013.06.10","2013.06.17",
1481,"12th TCh-BIH Prem",Sarajevo,BIH,"2013.06.17","2013.06.23",
1482,"13th IPCA World Championship",Velke Losiny,CZE,"2013.06.18","2013.06.23",
1483,"15th Ajuinentornooi 2013",Aalst,BEL,"2013.04.17","2013.06.12",
1484,"16th Heraklion Open A 2013",Athens,GRE,"2013.06.16","2013.06.23",
1485,"17th Petr Izmailov",Tomsk,RUS,"2013.06.17","2013.06.19",
1486,"17th Voronezh Master Open",Voronezh,RUS,"2013.06.18","2013.06.21",
1487,"25th ch-Southern California",Monterey Park,USA,"2013.06.20","2013.06.23",
1488,"2nd Grand Europe Open 2013",Golden Sands,BUL,"2013.06.17","2013.06.18",
1489,"3rd Big Slick GM",Purley,ENG,"2013.06.22","2013.06.24",
1490,"3rd Big Slick IM",Purley,ENG,"2013.06.22","2013.06.24",
1491,"4th Forni di Sopra",Forni di Sopra,ITA,"2013.06.17","2013.06.22",
1492,"5th Lublin Union Mem GM",Lublin,POL,"2013.06.18","2013.06.23",
1493,"63rd ch-RUS HL w",Yekaterinburg,RUS,"2013.06.20","2013.06.24",
1494,"66th ch-RUS HL",Yekaterinburg,RUS,"2013.06.20","2013.06.24",
1495,"6th Karen Asrian Mem",Jermuk,ARM,"2013.06.17","2013.06.24",
1496,"6th Sveins Memorial",Oslo,NOR,"2013.06.21","2013.06.24",
1497,"72nd ch-GEO 2013",Tbilisi,GEO,"2013.06.19","2013.06.23",
1498,"73rd ch-UKR w 2013",Kiev,UKR,"2013.06.18","2013.06.24",
1499,"7th Varna Open 2013",Varna,BUL,"2013.06.19","2013.06.24",
1500,"82nd ch-UKR 2013",Kiev,UKR,"2013.06.18","2013.06.24",
1501,"8th Edmonton Int",Edmonton,CAN,"2013.06.23","2013.06.23",
1502,"8th Tal Memorial",Moscow,RUS,"2013.06.18","2013.06.23",
1503,"8th Teplice Open 2013",Teplice,CZE,"2013.06.15","2013.06.24",
1504,Alushta Summer-2013-3,Alushta,UKR,"2013.06.13","2013.06.21",
1505,Coupe de France 2013,Chalons en Champagne,FRA,"2013.06.23","2013.06.23",
1506,DYTM Raja Nazrin Shah Masters,Kuala Lumpur,MAS,"2013.06.18","2013.06.22",
1507,FIDE WGP Dilijan 2013,Dilijan,ARM,"2013.06.18","2013.06.24",
1508,FISCA Open D 2013,Cap Aurora,ROU,"2013.06.22","2013.06.24",
1509,French Top 12 2013,Haguenau,FRA,"2013.05.31","2013.05.31",
1510,Geneva Open A 2013,Geneva,SUI,"2013.06.24","2013.06.24",
1511,HSG Open A 2013,Hilversum,NED,"2013.06.21","2013.06.23",
1512,III Marcel Duchamp Boca Jun Op,Buenos Aires,ARG,"2013.06.20","2013.06.20",
1513,IJmond vierkampen,Wijk aan Zee,NED,"2013.06.21","2013.06.24",
1514,Spicenet Tanzania Open,Dar es Salaam,TAN,"2013.06.16","2013.06.16",
1515,TOP 12 TCh-FRA Fem Finals 2013,Chalons en Champagne,FRA,"2013.06.22","2013.06.23",
1516,US Juniors 2013,Saint Louis,USA,"2013.06.18","2013.06.23",
1517,V4 Liptov IM 2013,Liptovsky Mikulas,SVK,"2013.06.20","2013.06.24",
1518,ch-FIN 2013,Mantta,FIN,"2013.06.18","2013.06.18",
1519,"11th Niki Open 2013",Nachod,CZE,"2013.06.29","2013.06.29",
1520,"12th ROC Nova Open",Haarlem,NED,"2013.06.28","2013.06.30",
1521,"13th IPCA World Championship",Velke Losiny,CZE,"2013.06.24","2013.06.25",
1522,"21st Montcada Open",Montcada i Reixac,ESP,"2013.06.25","2013.06.30",
1523,"22nd Anderssen Mem Eliminacje",Wroclaw,POL,"2013.06.29","2013.06.29",
1524,"2nd Arberopen 2013",Bayerisch Eisenstein,GER,"2013.06.29","2013.06.30",
1525,"3rd Big Slick GM",Purley,ENG,"2013.06.22","2013.06.30",
1526,"3rd Big Slick IM",Purley,ENG,"2013.06.25","2013.06.30",
1527,"47th Ilmar Raud Mem",Viljandi,EST,"2013.07.01","2013.07.01",
1528,"63rd ch-RUS HL w",Yekaterinburg,RUS,"2013.06.26","2013.06.29",
1529,"66th ch-RUS HL",Yekaterinburg,RUS,"2013.06.26","2013.06.29",
1530,"6th Sveins Memorial",Oslo,NOR,"2013.06.21","2013.06.21",
1531,"73rd ch-UKR w 2013",Kiev,UKR,"2013.06.25","2013.06.26",
1532,"7th Srebrno Jezero Open 2013",Srebrno jezero,SRB,"2013.06.14","2013.06.20",
1533,"7th Varna Open 2013",Varna,BUL,"2013.06.24","2013.06.27",
1534,"82nd ch-UKR 2013",Kiev,UKR,"2013.06.25","2013.06.26",
1535,"8th Edmonton Int",Edmonton,CAN,"2013.06.24","2013.06.30",
1536,"8th Teplice Open 2013",Teplice,CZE,"2013.06.23","2013.06.23",
1537,"8th Vladimir Dvorkovich Cup",Moscow,RUS,"2013.06.25","2013.07.01",
1538,"9th Lazy Open 2013",Lazy,POL,"2013.06.30","2013.07.01",
1539,"9th Prague Festival IM",Prague,CZE,"2013.06.23","2013.06.30",
1540,"9th Prague Festival Open A",Prague,CZE,"2013.06.23","2013.06.30",
1541,Caissa IM June 2013,Kecskemet,HUN,"2013.06.15","2013.06.23",
1542,FIDE WGP Dilijan 2013,Dilijan,ARM,"2013.06.26","2013.06.28",
1543,FISCA Open D 2013,Cap Aurora,ROU,"2013.06.25","2013.06.29",
1544,Geneva Masters GpA 2013,Geneva,SUI,"2013.06.26","2013.06.28",
1545,Geneva Masters GpB 2013,Geneva,SUI,"2013.06.26","2013.06.28",
1546,Geneva Masters KO 2013,Geneve,SUI,"2013.06.29","2013.06.30",
1547,Geneva Open A 2013,Geneva,SUI,"2013.06.24","2013.06.30",
1548,Gold Coast Open 2013,Gold Coast,AUS,"2013.06.22","2013.06.24",
1549,Granda vs Anton m,Madrid,ESP,"2013.06.27","2013.07.01",
1550,HSC/De Legibus Open 2013,Helmond,NED,"2013.06.29","2013.06.30",
1551,III Marcel Duchamp Boca Jun Op,Buenos Aires,ARG,"2013.06.21","2013.06.29",
1552,IsBank TCh-TUR 2013,Denizli,TUR,"2013.06.29","2013.07.01",
1553,Malaysian Masters Men 2013,Kuala Lumpur,MAS,"2013.06.22","2013.06.26",
1554,Malaysian Masters Women 2013,Kuala Lumpur,MAS,"2013.06.22","2013.06.25",
1555,Rapid Match,Lillehammer,NOR,"2013.06.28","2013.06.29",
1556,TCh-MNE Prem 2013,Cetinje,MNE,"2013.06.24","2013.06.30",
1557,TCh-SUI 2013,Switzerland,SUI,"2013.06.22","2013.06.23",
1558,V4 Liptov IM 2013,Liptovsky Mikulas,SVK,"2013.06.25","2013.06.26",
1559,VIII Wroclaw Open A 2013,Wroclaw,POL,"2013.07.01","2013.07.01",
1560,Visma GM 2013,Vaxjo,SWE,"2013.06.26","2013.06.30",
1561,Visma IMA 2013,Vaxjo,SWE,"2013.06.26","2013.06.30",
1562,Visma IMB 2013,Vaxjo,SWE,"2013.06.26","2013.06.30",
1563,XXII Anderssen Mem Final A,Wroclaw,POL,"2013.06.30","2013.06.30",
1564,XXII Anderssen Mem Final B,Wroclaw,POL,"2013.06.30","2013.06.30",
1565,ch-NOR 2013,Lillehammer,NOR,"2013.06.29","2013.07.01",
